Unnamed: 0,Key,Value,id
2205215.0,1_layer_symbol_tree__entropy,2.0022,7525
2205216.0,2_layer_symbol_tree__entropy,1.81856,7525
2205217.0,3_layer_symbol_tree__entropy,1.85853,7525
2205218.0,4_layer_symbol_tree__entropy,1.91486,7525
2205219.0,5_layer_symbol_tree__entropy,1.97105,7525
2205220.0,1_layer_derivation_tree__entropy,0.68605,7525
2205221.0,2_layer_derivation_tree__entropy,0.6617,7525
2205222.0,3_layer_derivation_tree__entropy,0.671839,7525
2205223.0,4_layer_derivation_tree__entropy,0.667007,7525
2205224.0,5_layer_derivation_tree__entropy,0.684998,7525
2205280.0,average_path_length,6.73529,7525
2205281.0,redundancy,12.0,7525
2205282.0,traversal_steps,34.0,7525
2205283.0,tree_skewness,-12.0,7525
2205284.0,skewness,0.0,7525
2205285.0,density,0.00207532,7525
2205286.0,symbol_entropy,2.00881,7525
2205287.0,layer_average_derivation_entropy,0.0,7525
2205288.0,path_average_derivation_entropy,1.2402,7525
2205289.0,layer_average_symbol_entropy,0.0,7525
2205290.0,path_average_symbol_entropy,1.22085,7525
2205291.0,average_layer_symbol_skewness,-0.274796,7525
2205292.0,average_layer_derivation_skewness,1.21217,7525
2205293.0,average_layer_symbol_KL_divergence,0.0401009,7525
2205294.0,average_layer_derivation_KL_divergence,0.0135617,7525
2798314.0,derivation_entropy,1.83353,9401
2798315.0,word_entropy,2.01453,9401
2798316.0,word_delay_1_mutual_entropy,1.48005,9401
2798317.0,word_delay_2_mutual_entropy,1.19278,9401
2798318.0,word_delay_3_mutual_entropy,1.20577,9401
2798319.0,word_delay_4_mutual_entropy,1.17227,9401
2798320.0,word_delay_5_mutual_entropy,1.1467,9401
2798321.0,derivation_delay_1_mutual_entropy,1.06923,9401
2798322.0,derivation_delay_2_mutual_entropy,1.47447,9401
2798323.0,derivation_delay_3_mutual_entropy,0.959011,9401
2798324.0,derivation_delay_4_mutual_entropy,1.30268,9401
2798325.0,derivation_delay_5_mutual_entropy,0.899111,9401
2798326.0,word_delay_1_transitional_entropy,2.48324,9401
2798327.0,word_delay_2_transitional_entropy,2.71823,9401
2798328.0,word_delay_3_transitional_entropy,2.71125,9401
2798329.0,word_delay_4_transitional_entropy,2.74299,9401
2798330.0,word_delay_5_transitional_entropy,2.8075,9401
2798331.0,derivation_delay_1_transitional_entropy,2.57008,9401
2798332.0,derivation_delay_2_transitional_entropy,2.13652,9401
2798333.0,derivation_delay_3_transitional_entropy,2.62355,9401
2798334.0,derivation_delay_4_transitional_entropy,2.29178,9401
2798335.0,derivation_delay_5_transitional_entropy,2.68603,9401
2798336.0,word_delay_1_transfer_entropy,0.216575,9401
2798337.0,word_delay_2_transfer_entropy,0.276523,9401
2798338.0,word_delay_3_transfer_entropy,0.281757,9401
2798339.0,word_delay_4_transfer_entropy,0.246294,9401
2798340.0,word_delay_5_transfer_entropy,0.29279,9401
2798341.0,derivation_delay_1_transfer_entropy,0.568779,9401
2798342.0,derivation_delay_2_transfer_entropy,0.0538282,9401
2798343.0,derivation_delay_3_transfer_entropy,0.439791,9401
2798344.0,derivation_delay_4_transfer_entropy,0.0668272,9401
2798345.0,derivation_delay_5_transfer_entropy,0.440879,9401
2798346.0,depth_of_tree,41.0,9401
2798347.0,1_layer_symbol_tree__entropy,1.78052,9401
2798348.0,2_layer_symbol_tree__entropy,1.6865,9401
2798349.0,3_layer_symbol_tree__entropy,1.66398,9401
2798350.0,4_layer_symbol_tree__entropy,1.66152,9401
2798351.0,5_layer_symbol_tree__entropy,1.62718,9401
2798352.0,1_layer_derivation_tree__entropy,0.63992,9401
2798353.0,2_layer_derivation_tree__entropy,0.624958,9401
2798354.0,3_layer_derivation_tree__entropy,0.627663,9401
2798355.0,4_layer_derivation_tree__entropy,0.623424,9401
2798356.0,5_layer_derivation_tree__entropy,0.623633,9401
2799060.0,average_path_length,20.3043,9401
2799061.0,redundancy,39.0,9401
2799062.0,traversal_steps,115.0,9401
2799063.0,tree_skewness,-39.0,9401
2799064.0,skewness,0.0,9401
2799065.0,density,-5.3551e-08,9401
2799066.0,symbol_entropy,1.86215,9401
2799067.0,layer_average_derivation_entropy,0.0,9401
2799068.0,path_average_derivation_entropy,0.821608,9401
2799069.0,layer_average_symbol_entropy,0.0,9401
2799070.0,path_average_symbol_entropy,0.818732,9401
2799071.0,average_layer_symbol_skewness,-0.441268,9401
2799072.0,average_layer_derivation_skewness,1.81087,9401
2799073.0,average_layer_symbol_KL_divergence,0.0142415,9401
2799074.0,average_layer_derivation_KL_divergence,0.00980275,9401
2855653.0,derivation_entropy,1.80805,9566
2855654.0,word_entropy,1.32966,9566
2855655.0,word_delay_1_mutual_entropy,1.05492,9566
2855656.0,word_delay_2_mutual_entropy,1.03972,9566
2855657.0,word_delay_3_mutual_entropy,1.09861,9566
2855658.0,word_delay_4_mutual_entropy,0.693147,9566
2855659.0,word_delay_5_mutual_entropy,0.0,9566
2855660.0,derivation_delay_1_mutual_entropy,1.10784,9566
2855661.0,derivation_delay_2_mutual_entropy,1.04162,9566
2855662.0,derivation_delay_3_mutual_entropy,0.905693,9566
2855663.0,derivation_delay_4_mutual_entropy,1.14948,9566
2855664.0,derivation_delay_5_mutual_entropy,1.06709,9566
2855665.0,word_delay_1_transitional_entropy,1.60944,9566
2855666.0,word_delay_2_transitional_entropy,1.38629,9566
2855667.0,word_delay_3_transitional_entropy,1.09861,9566
2855668.0,word_delay_4_transitional_entropy,0.693147,9566
2855669.0,word_delay_5_transitional_entropy,-0.0,9566
2855670.0,derivation_delay_1_transitional_entropy,2.43079,9566
2855671.0,derivation_delay_2_transitional_entropy,2.40364,9566
2855672.0,derivation_delay_3_transitional_entropy,2.56495,9566
2855673.0,derivation_delay_4_transitional_entropy,2.36938,9566
2855674.0,derivation_delay_5_transitional_entropy,2.27187,9566
2855675.0,word_delay_1_transfer_entropy,0.346574,9566
2855676.0,word_delay_2_transfer_entropy,0.0,9566
2855677.0,word_delay_3_transfer_entropy,0.0,9566
2855678.0,word_delay_4_transfer_entropy,0.0,9566
2855679.0,word_delay_5_transfer_entropy,0.0,9566
2855680.0,derivation_delay_1_transfer_entropy,0.60723,9566
2855681.0,derivation_delay_2_transfer_entropy,0.405739,9566
2855682.0,derivation_delay_3_transfer_entropy,0.670599,9566
2855683.0,derivation_delay_4_transfer_entropy,0.479509,9566
2855684.0,derivation_delay_5_transfer_entropy,0.52746,9566
2855685.0,depth_of_tree,8.0,9566
2855686.0,1_layer_symbol_tree__entropy,2.22917,9566
2855687.0,2_layer_symbol_tree__entropy,1.93147,9566
2855688.0,3_layer_symbol_tree__entropy,2.03068,9566
2855689.0,4_layer_symbol_tree__entropy,2.90167,9566
2855690.0,5_layer_symbol_tree__entropy,4.38542,9566
2855691.0,1_layer_derivation_tree__entropy,0.799693,9566
2855692.0,2_layer_derivation_tree__entropy,0.839066,9566
2855693.0,3_layer_derivation_tree__entropy,1.1178,9566
2855694.0,4_layer_derivation_tree__entropy,1.36951,9566
2855695.0,5_layer_derivation_tree__entropy,2.04875,9566
2855706.0,average_path_length,3.625,9566
2855707.0,redundancy,6.0,9566
2855708.0,traversal_steps,16.0,9566
2855709.0,tree_skewness,-6.0,9566
2855710.0,skewness,0.0,9566
2855711.0,density,0.0627451,9566
2855712.0,symbol_entropy,1.90615,9566
2855713.0,layer_average_derivation_entropy,0.0,9566
2855714.0,path_average_derivation_entropy,1.35074,9566
2855715.0,layer_average_symbol_entropy,0.0,9566
2855716.0,path_average_symbol_entropy,1.30388,9566
2855717.0,average_layer_symbol_skewness,-0.217947,9566
2855718.0,average_layer_derivation_skewness,0.530324,9566
2855719.0,average_layer_symbol_KL_divergence,0.0289618,9566
2855720.0,average_layer_derivation_KL_divergence,-0.0222611,9566
2927093.0,derivation_entropy,1.85683,9860
2927094.0,word_entropy,2.12507,9860
2927095.0,word_delay_1_mutual_entropy,1.52326,9860
2927096.0,word_delay_2_mutual_entropy,1.21373,9860
2927097.0,word_delay_3_mutual_entropy,1.15921,9860
2927098.0,word_delay_4_mutual_entropy,1.03925,9860
2927099.0,word_delay_5_mutual_entropy,1.01478,9860
2927100.0,derivation_delay_1_mutual_entropy,1.08956,9860
2927101.0,derivation_delay_2_mutual_entropy,1.51306,9860
2927102.0,derivation_delay_3_mutual_entropy,1.00249,9860
2927103.0,derivation_delay_4_mutual_entropy,1.36448,9860
2927104.0,derivation_delay_5_mutual_entropy,0.961543,9860
2927105.0,word_delay_1_transitional_entropy,2.6708,9860
2927106.0,word_delay_2_transitional_entropy,2.9451,9860
2927107.0,word_delay_3_transitional_entropy,3.0249,9860
2927108.0,word_delay_4_transitional_entropy,3.15421,9860
2927109.0,word_delay_5_transitional_entropy,3.17298,9860
2927110.0,derivation_delay_1_transitional_entropy,2.60181,9860
2927111.0,derivation_delay_2_transitional_entropy,2.15567,9860
2927112.0,derivation_delay_3_transitional_entropy,2.66009,9860
2927113.0,derivation_delay_4_transitional_entropy,2.30755,9860
2927114.0,derivation_delay_5_transitional_entropy,2.71022,9860
2927115.0,word_delay_1_transfer_entropy,0.238201,9860
2927116.0,word_delay_2_transfer_entropy,0.339949,9860
2927117.0,word_delay_3_transfer_entropy,0.288935,9860
2927118.0,word_delay_4_transfer_entropy,0.330295,9860
2927119.0,word_delay_5_transfer_entropy,0.306708,9860
2927120.0,derivation_delay_1_transfer_entropy,0.552861,9860
2927121.0,derivation_delay_2_transfer_entropy,0.042543,9860
2927122.0,derivation_delay_3_transfer_entropy,0.437676,9860
2927123.0,derivation_delay_4_transfer_entropy,0.0590965,9860
2927124.0,derivation_delay_5_transfer_entropy,0.417851,9860
2927125.0,depth_of_tree,54.0,9860
