Unnamed: 0,Key,Value,id
4111160.0,1_layer_symbol_tree__entropy,1.96642,15713
4111161.0,2_layer_symbol_tree__entropy,1.93836,15713
4111162.0,3_layer_symbol_tree__entropy,1.84898,15713
4111163.0,4_layer_symbol_tree__entropy,1.96202,15713
4111164.0,5_layer_symbol_tree__entropy,1.89809,15713
4111165.0,1_layer_derivation_tree__entropy,0.68605,15713
4111166.0,2_layer_derivation_tree__entropy,0.6617,15713
4111167.0,3_layer_derivation_tree__entropy,0.671839,15713
4111168.0,4_layer_derivation_tree__entropy,0.667007,15713
4111169.0,5_layer_derivation_tree__entropy,0.684998,15713
4111225.0,average_path_length,6.73529,15713
4111226.0,redundancy,12.0,15713
4111227.0,traversal_steps,34.0,15713
4111228.0,skewness,-12.0,15713
4111229.0,density,0.00207532,15713
4111230.0,symbol_entropy,0.00207532,15713
4156025.0,derivation_entropy,1.80805,15861
4156026.0,word_entropy,1.32966,15861
4156027.0,word_delay_1_mutual_entropy,-0.799986,15861
4156028.0,word_delay_2_mutual_entropy,-0.616884,15861
4156029.0,word_delay_3_mutual_entropy,-0.433782,15861
4156030.0,word_delay_4_mutual_entropy,-0.25068,15861
4156031.0,word_delay_5_mutual_entropy,-0.0675775,15861
4156032.0,derivation_delay_1_mutual_entropy,-0.799986,15861
4156033.0,derivation_delay_2_mutual_entropy,-0.616884,15861
4156034.0,derivation_delay_3_mutual_entropy,-0.433782,15861
4156035.0,derivation_delay_4_mutual_entropy,-0.25068,15861
4156036.0,derivation_delay_5_mutual_entropy,-0.0675775,15861
4156037.0,depth_of_tree,8.0,15861
4156038.0,1_layer_symbol_tree__entropy,2.19746,15861
4156039.0,2_layer_symbol_tree__entropy,1.98281,15861
4156040.0,3_layer_symbol_tree__entropy,2.16271,15861
4156041.0,4_layer_symbol_tree__entropy,2.80925,15861
4156042.0,5_layer_symbol_tree__entropy,4.23138,15861
4156043.0,1_layer_derivation_tree__entropy,0.799693,15861
4156044.0,2_layer_derivation_tree__entropy,0.839066,15861
4156045.0,3_layer_derivation_tree__entropy,1.1178,15861
4156046.0,4_layer_derivation_tree__entropy,1.36951,15861
4156047.0,5_layer_derivation_tree__entropy,2.04875,15861
4156058.0,average_path_length,3.625,15861
4156059.0,redundancy,6.0,15861
4156060.0,traversal_steps,16.0,15861
4156061.0,skewness,-6.0,15861
4156062.0,density,0.0627451,15861
4156063.0,symbol_entropy,0.0627451,15861
4932038.0,derivation_entropy,1.97244,18645
4932039.0,word_entropy,2.26023,18645
4932040.0,word_delay_1_mutual_entropy,-1.63995,18645
4932041.0,word_delay_2_mutual_entropy,-1.37553,18645
4932042.0,word_delay_3_mutual_entropy,-1.36649,18645
4932043.0,word_delay_4_mutual_entropy,-1.30582,18645
4932044.0,word_delay_5_mutual_entropy,-1.18733,18645
4932045.0,derivation_delay_1_mutual_entropy,-1.63995,18645
4932046.0,derivation_delay_2_mutual_entropy,-1.37553,18645
4932047.0,derivation_delay_3_mutual_entropy,-1.36649,18645
4932048.0,derivation_delay_4_mutual_entropy,-1.30582,18645
4932049.0,derivation_delay_5_mutual_entropy,-1.18733,18645
4932050.0,depth_of_tree,21.0,18645
4932051.0,1_layer_symbol_tree__entropy,1.87936,18645
4932052.0,2_layer_symbol_tree__entropy,1.78146,18645
4932053.0,3_layer_symbol_tree__entropy,1.76034,18645
4932054.0,4_layer_symbol_tree__entropy,1.78816,18645
4932055.0,5_layer_symbol_tree__entropy,1.80389,18645
4932056.0,1_layer_derivation_tree__entropy,0.660588,18645
4932057.0,2_layer_derivation_tree__entropy,0.638454,18645
4932058.0,3_layer_derivation_tree__entropy,0.644,18645
4932059.0,4_layer_derivation_tree__entropy,0.636392,18645
4932060.0,5_layer_derivation_tree__entropy,0.6388,18645
4932214.0,average_path_length,10.2727,18645
4932215.0,redundancy,19.0,18645
4932216.0,traversal_steps,55.0,18645
4932217.0,skewness,-19.0,18645
4932218.0,density,2.62261e-05,18645
4932219.0,symbol_entropy,2.62261e-05,18645
5046904.0,derivation_entropy,1.89739,19139
5046905.0,word_entropy,1.96869,19139
5046906.0,word_delay_1_mutual_entropy,-1.41848,19139
5046907.0,word_delay_2_mutual_entropy,-1.23794,19139
5046908.0,word_delay_3_mutual_entropy,-1.0574,19139
5046909.0,word_delay_4_mutual_entropy,-0.923078,19139
5046910.0,word_delay_5_mutual_entropy,-0.881171,19139
5046911.0,derivation_delay_1_mutual_entropy,-1.41848,19139
5046912.0,derivation_delay_2_mutual_entropy,-1.23794,19139
5046913.0,derivation_delay_3_mutual_entropy,-1.0574,19139
5046914.0,derivation_delay_4_mutual_entropy,-0.923078,19139
5046915.0,derivation_delay_5_mutual_entropy,-0.881171,19139
5046916.0,depth_of_tree,17.0,19139
5046917.0,1_layer_symbol_tree__entropy,1.9118,19139
5046918.0,2_layer_symbol_tree__entropy,1.7563,19139
